TRIAL,TURN_COUNT,CURRENT_CAMERA_OF_CONVERSATION,PREVIOUS_CAMERAS_OF_CONVERSATION,PREVIOUS_FEATURES_OF_CONVERSATION,CUSTOMER_ACTION,CUSTOMER_LOCATION,CUSTOMER_TOPIC,CUSTOMER_SPEECH,SPATIAL_STATE,STATE_TARGET,OUTPUT_SHOPKEEPER_ACTION,OUTPUT_SHOPKEEPER_LOCATION,SHOPKEEPER_TOPIC,SHOPKEEPER_SPEECH,OUTPUT_SPATIAL_STATE,OUTPUT_STATE_TARGET,SHOPKEEPER_SPEECH_DB_ENTRY_RANGE
0,1,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_ENTERS,DOOR,NONE,,WAITING,NONE,S_NONE,SERVICE_COUNTER,NONE,,WAITING,NONE,
0,2,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_GREETS,MIDDLE,NONE,excuse me,WAITING,NONE,S_GREETS,MIDDLE,NONE,can I help you?,FACE_TO_FACE,NONE,
0,3,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_LOOKING_FOR_A_CAMERA,MIDDLE,NONE,I'm looking for a new camera actually like a better than my phone,FACE_TO_FACE,NONE,S_INTRODUCES_CAMERA,CAMERA_1,,Let me show you this. Here we have the Panasonic EOS 5D DMC-ZS3.,PRESENT_X,CAMERA_1,39~63
0,4,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size'], 'CAMERA_2': [], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_1,NONE,I said yeah ok,PRESENT_X,CAMERA_1,S_INTRODUCES_FEATURE,CAMERA_1,sensor_size,This one has a 23.5mm x 15.6mm [APS-C] X-Trans CMOS III with primary color filter.,PRESENT_X,CAMERA_1,15~81
0,5,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'optical_zoom'], 'CAMERA_2': [], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_1,NONE,ic,PRESENT_X,CAMERA_1,S_INTRODUCES_FEATURE,CAMERA_1,optical_zoom,This one has 13x optical zoom.,PRESENT_X,CAMERA_1,13~29
0,6,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'optical_zoom', 'price'], 'CAMERA_2': [], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_1,price,how much does it cost in cost,PRESENT_X,CAMERA_1,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_1,price,This one costs $2373.,PRESENT_X,CAMERA_1,15~20
0,7,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'optical_zoom', 'price', 'weight'], 'CAMERA_2': [], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_1,NONE,IC,PRESENT_X,CAMERA_1,S_INTRODUCES_FEATURE,CAMERA_1,weight,This one weighs 770 grams.,PRESENT_X,CAMERA_1,16~25
0,8,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'optical_zoom', 'price', 'weight', 'color'], 'CAMERA_2': [], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_1,NONE,yeah,PRESENT_X,CAMERA_1,S_INTRODUCES_FEATURE,CAMERA_1,color,"This one comes in pink, white, or purple.",PRESENT_X,CAMERA_1,18~40
0,9,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'optical_zoom', 'price', 'weight', 'color', 'settings'], 'CAMERA_2': [], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_1,settings,so I can just adjust the settings,PRESENT_X,CAMERA_1,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_1,settings,"This one has manual control and various automatic settings (video modeburst shooting, etc.).",PRESENT_X,CAMERA_1,13~91
0,10,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'optical_zoom', 'price', 'weight', 'color', 'settings', 'long_exposure'], 'CAMERA_2': [], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_1,long_exposure,okay and how about its exposure,PRESENT_X,CAMERA_1,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_1,long_exposure,This one can take long exposures up to 60 seconds max.,PRESENT_X,CAMERA_1,39~53
0,11,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'optical_zoom', 'price', 'weight', 'color', 'settings', 'long_exposure', 'resolution'], 'CAMERA_2': [], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_1,NONE,wow this is nice,PRESENT_X,CAMERA_1,S_INTRODUCES_FEATURE,CAMERA_1,resolution,This one has 13.0 megapixels resolution.,PRESENT_X,CAMERA_1,13~28
0,12,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'optical_zoom', 'price', 'weight', 'color', 'settings', 'long_exposure', 'resolution', 'ISO'], 'CAMERA_2': [], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_1,NONE,okay that sounds good,PRESENT_X,CAMERA_1,S_INTRODUCES_FEATURE,CAMERA_1,ISO,This one has up to 12800 ISO with little noise.,PRESENT_X,CAMERA_1,13~46
0,13,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'optical_zoom', 'price', 'weight', 'color', 'settings', 'long_exposure', 'resolution', 'ISO', 'autofocus_points'], 'CAMERA_2': [], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_1,autofocus_points,what about the auto focus points,PRESENT_X,CAMERA_1,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_1,autofocus_points,This one has 177 autofocus points.,PRESENT_X,CAMERA_1,13~33
0,14,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'optical_zoom', 'price', 'weight', 'color', 'settings', 'long_exposure', 'resolution', 'ISO', 'autofocus_points', 'camera_type'], 'CAMERA_2': [], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_1,NONE,ok,PRESENT_X,CAMERA_1,S_INTRODUCES_FEATURE,CAMERA_1,camera_type,This is a mirrorless camera.,PRESENT_X,CAMERA_1,10~20
0,15,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'optical_zoom', 'price', 'weight', 'color', 'settings', 'long_exposure', 'resolution', 'ISO', 'autofocus_points', 'camera_type', 'price'], 'CAMERA_2': [], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_1,NONE,okay good,PRESENT_X,CAMERA_1,S_INTRODUCES_FEATURE,CAMERA_1,price,This one costs $2373.,PRESENT_X,CAMERA_1,15~20
0,16,CAMERA_2,"['CAMERA_1', 'CAMERA_2']","{'CAMERA_1': ['sensor_size', 'optical_zoom', 'price', 'weight', 'color', 'settings', 'long_exposure', 'resolution', 'ISO', 'autofocus_points', 'camera_type', 'price'], 'CAMERA_2': [], 'CAMERA_3': []}",C_ANYTHING_ELSE_AVAILABLE,CAMERA_1,NONE,maybe did you have a another camera you recommend,PRESENT_X,CAMERA_1,S_INTRODUCES_CAMERA,CAMERA_2,,Let me show you this. Here we have the Sony EOS 5D S2800.,PRESENT_X,CAMERA_2,39~56
0,17,CAMERA_2,"['CAMERA_1', 'CAMERA_2']","{'CAMERA_1': ['sensor_size', 'optical_zoom', 'price', 'weight', 'color', 'settings', 'long_exposure', 'resolution', 'ISO', 'autofocus_points', 'camera_type', 'price'], 'CAMERA_2': ['autofocus_points'], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_2,NONE,ok let's see,PRESENT_X,CAMERA_2,S_INTRODUCES_FEATURE,CAMERA_2,autofocus_points,This one has 126 autofocus points.,PRESENT_X,CAMERA_2,13~33
0,18,NONE,"['CAMERA_1', 'CAMERA_2']","{'CAMERA_1': ['sensor_size', 'optical_zoom', 'price', 'weight', 'color', 'settings', 'long_exposure', 'resolution', 'ISO', 'autofocus_points', 'camera_type', 'price'], 'CAMERA_2': ['autofocus_points'], 'CAMERA_3': []}",C_THANK_YOU,CAMERA_2,NONE,thank you,PRESENT_X,CAMERA_2,S_THANK_YOU,CAMERA_2,NONE,thank you very much.,FACE_TO_FACE,NONE,
0,19,NONE,"['CAMERA_1', 'CAMERA_2']","{'CAMERA_1': ['sensor_size', 'optical_zoom', 'price', 'weight', 'color', 'settings', 'long_exposure', 'resolution', 'ISO', 'autofocus_points', 'camera_type', 'price'], 'CAMERA_2': ['autofocus_points'], 'CAMERA_3': []}",C_LEAVES,DOOR,NONE,,FACE_TO_FACE,NONE,S_RETURNS_TO_COUNTER,SERVICE_COUNTER,NONE,,WAITING,NONE,
1,1,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_ENTERS,DOOR,NONE,,WAITING,NONE,S_NONE,SERVICE_COUNTER,NONE,,WAITING,NONE,
1,2,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_WALKS_TO_CAMERA,CAMERA_3,NONE,,WAITING,NONE,S_NONE,SERVICE_COUNTER,NONE,,WAITING,NONE,
1,3,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_EXAMINES_CAMERA,CAMERA_3,NONE,,WAITING,NONE,S_NONE,SERVICE_COUNTER,NONE,,WAITING,NONE,
1,4,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['price']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,price,okay and what's the price on this again,WAITING,NONE,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_3,price,This one costs $4002.,PRESENT_X,CAMERA_3,15~20
1,5,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['price', 'camera_type']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,camera_type,Is this a mirrorless camera?,PRESENT_X,CAMERA_3,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_3,camera_type,This is a mirrorless camera.,PRESENT_X,CAMERA_3,10~20
1,6,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['price', 'camera_type', 'resolution']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,resolution,Oh what kind of resolution to the house hun,PRESENT_X,CAMERA_3,S_NOT_SURE,CAMERA_3,,I'm not really sure about that.,PRESENT_X,CAMERA_3,
1,7,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['price', 'camera_type', 'resolution', 'long_exposure']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,long_exposure,and how about the exposure,PRESENT_X,CAMERA_3,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_3,long_exposure,This one can take long exposures up to up to 30 minutes with bulb mode.,PRESENT_X,CAMERA_3,39~70
1,8,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['price', 'camera_type', 'resolution', 'long_exposure', 'settings']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,settings,so purple sounds good and what about some manual settings,PRESENT_X,CAMERA_3,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_3,settings,This one has limited manual settings.,PRESENT_X,CAMERA_3,13~36
1,9,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['price', 'camera_type', 'resolution', 'long_exposure', 'settings', 'ISO']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,ISO,what about the iso what is ISO anything,PRESENT_X,CAMERA_3,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_3,ISO,This one has up to 3200 ISO.,PRESENT_X,CAMERA_3,13~27
1,10,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['price', 'camera_type', 'resolution', 'long_exposure', 'settings', 'ISO', 'sensor_size']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,yes but it didn't take really nice pictures the detail was pretty bad and so was the colors,PRESENT_X,CAMERA_3,S_INTRODUCES_FEATURE,CAMERA_3,sensor_size,This one has a full frame.,PRESENT_X,CAMERA_3,15~25
1,11,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['price', 'camera_type', 'resolution', 'long_exposure', 'settings', 'ISO', 'sensor_size', 'color']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,this camera looks pretty good but I was wondering about this is so,PRESENT_X,CAMERA_3,S_INTRODUCES_FEATURE,CAMERA_3,color,"This one comes in silver, pink, black, red, or purple.",PRESENT_X,CAMERA_3,18~53
1,12,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['price', 'camera_type', 'resolution', 'long_exposure', 'settings', 'ISO', 'sensor_size', 'color', 'optical_zoom']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,this camera looks pretty good but I was wondering about this is so,PRESENT_X,CAMERA_3,S_INTRODUCES_FEATURE,CAMERA_3,optical_zoom,This one has 25x optical zoom.,PRESENT_X,CAMERA_3,13~29
1,13,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['price', 'camera_type', 'resolution', 'long_exposure', 'settings', 'ISO', 'sensor_size', 'color', 'optical_zoom', 'weight']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,that sounds good,PRESENT_X,CAMERA_3,S_INTRODUCES_FEATURE,CAMERA_3,weight,This one weighs 570 grams (only body).,PRESENT_X,CAMERA_3,16~37
1,14,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['price', 'camera_type', 'resolution', 'long_exposure', 'settings', 'ISO', 'sensor_size', 'color', 'optical_zoom', 'weight', 'preset_modes']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,preset_modes,what about the present mode what is that,PRESENT_X,CAMERA_3,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_3,preset_modes,This one has various preset modes.,PRESENT_X,CAMERA_3,13~33
1,15,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['price', 'camera_type', 'resolution', 'long_exposure', 'settings', 'ISO', 'sensor_size', 'color', 'optical_zoom', 'weight', 'preset_modes', 'effects']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,effects,yeah but I don't really know that stuff does it have any effect modes,PRESENT_X,CAMERA_3,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_3,effects,"This one has 15 photo effects (skin softening, big eyes, small face, etc.).",PRESENT_X,CAMERA_3,13~74
1,16,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['price', 'camera_type', 'resolution', 'long_exposure', 'settings', 'ISO', 'sensor_size', 'color', 'optical_zoom', 'weight', 'preset_modes', 'effects', 'long_exposure']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,oh wow this is very nice okay I like this one,PRESENT_X,CAMERA_3,S_INTRODUCES_FEATURE,CAMERA_3,long_exposure,This one can take long exposures up to up to 30 minutes with bulb mode.,PRESENT_X,CAMERA_3,39~70
1,17,CAMERA_2,"['CAMERA_3', 'CAMERA_2']","{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['price', 'camera_type', 'resolution', 'long_exposure', 'settings', 'ISO', 'sensor_size', 'color', 'optical_zoom', 'weight', 'preset_modes', 'effects', 'long_exposure']}",C_ANYTHING_ELSE_AVAILABLE,CAMERA_3,NONE,do you have any other cameras like this,PRESENT_X,CAMERA_3,S_INTRODUCES_CAMERA,CAMERA_2,,Let me show you this. Here we have the Sony EOS 5D S2800.,PRESENT_X,CAMERA_2,39~56
