TRIAL,TURN_COUNT,CURRENT_CAMERA_OF_CONVERSATION,PREVIOUS_CAMERAS_OF_CONVERSATION,PREVIOUS_FEATURES_OF_CONVERSATION,CUSTOMER_ACTION,CUSTOMER_LOCATION,CUSTOMER_TOPIC,CUSTOMER_SPEECH,SPATIAL_STATE,STATE_TARGET,OUTPUT_SHOPKEEPER_ACTION,OUTPUT_SHOPKEEPER_LOCATION,SHOPKEEPER_TOPIC,SHOPKEEPER_SPEECH,OUTPUT_SPATIAL_STATE,OUTPUT_STATE_TARGET,SHOPKEEPER_SPEECH_DB_ENTRY_RANGE
0,1,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_ENTERS,DOOR,NONE,,WAITING,NONE,S_NONE,SERVICE_COUNTER,NONE,,WAITING,NONE,
0,2,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_WALKS_TO_CAMERA,CAMERA_3,NONE,,WAITING,NONE,S_GREETS,CAMERA_3,NONE,can I help you?,FACE_TO_FACE,NONE,
0,3,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_LOOKING_FOR_A_CAMERA,CAMERA_3,NONE,online business so I'm just trying to get it started,FACE_TO_FACE,NONE,S_INTRODUCES_CAMERA,CAMERA_2,,Let me show you this. Here we have the Panasonic PowerShot ELPH S2800.,PRESENT_X,CAMERA_2,39~69
0,4,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['long_exposure'], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_2,NONE,I'm interested in this cannon he looks pretty good,PRESENT_X,CAMERA_2,S_INTRODUCES_FEATURE,CAMERA_2,long_exposure,This one can take long exposures up to up to 30 seconds with Long Shutter Mode.,PRESENT_X,CAMERA_2,39~78
0,5,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['long_exposure', 'autofocus_points'], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_2,autofocus_points,what is the auto focus points for this camera,PRESENT_X,CAMERA_2,S_NOT_SURE,CAMERA_2,,I'm not really sure about that.,PRESENT_X,CAMERA_2,
0,6,CAMERA_1,"['CAMERA_2', 'CAMERA_1']","{'CAMERA_1': [], 'CAMERA_2': ['long_exposure', 'autofocus_points'], 'CAMERA_3': []}",C_ANYTHING_ELSE_AVAILABLE,CAMERA_2,NONE,Do you have other cameras that I could afford,PRESENT_X,CAMERA_2,S_INTRODUCES_CAMERA,CAMERA_1,,Let me show you this. Here we have the Fujifilm X100T Mark III.,PRESENT_X,CAMERA_1,39~62
0,7,CAMERA_1,"['CAMERA_2', 'CAMERA_1']","{'CAMERA_1': ['long_exposure'], 'CAMERA_2': ['long_exposure', 'autofocus_points'], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_1,NONE,listen to be a very nice camera,PRESENT_X,CAMERA_1,S_INTRODUCES_FEATURE,CAMERA_1,long_exposure,This one can take long exposures up to 60 seconds max with starry sky mode.,PRESENT_X,CAMERA_1,39~74
0,8,NONE,"['CAMERA_2', 'CAMERA_1']","{'CAMERA_1': ['long_exposure'], 'CAMERA_2': ['long_exposure', 'autofocus_points'], 'CAMERA_3': []}",C_THANK_YOU,CAMERA_1,NONE,ok thanks,PRESENT_X,CAMERA_1,S_THANK_YOU,CAMERA_1,NONE,thank you very much.,FACE_TO_FACE,NONE,
0,9,NONE,"['CAMERA_2', 'CAMERA_1']","{'CAMERA_1': ['long_exposure'], 'CAMERA_2': ['long_exposure', 'autofocus_points'], 'CAMERA_3': []}",C_LEAVES,DOOR,NONE,,FACE_TO_FACE,NONE,S_RETURNS_TO_COUNTER,SERVICE_COUNTER,NONE,,WAITING,NONE,
1,1,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_ENTERS,DOOR,NONE,,WAITING,NONE,S_NONE,SERVICE_COUNTER,NONE,,WAITING,NONE,
1,2,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_WALKS_TO_CAMERA,CAMERA_1,NONE,,WAITING,NONE,S_GREETS,CAMERA_1,NONE,can I help you?,FACE_TO_FACE,NONE,
1,3,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_LOOKING_FOR_A_CAMERA,CAMERA_1,NONE,hello I just want to take a look at your camera,FACE_TO_FACE,NONE,S_INTRODUCES_CAMERA,CAMERA_2,,Let me show you this. Here we have the Panasonic PowerShot ELPH S2800.,PRESENT_X,CAMERA_2,39~69
1,4,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['effects'], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_2,effects,and what is the artistic effect mode on this camera,PRESENT_X,CAMERA_2,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_2,effects,"This one has 23 advanced filters (miniature, retro, sepia, etc.).",PRESENT_X,CAMERA_2,13~64
1,5,CAMERA_3,"['CAMERA_2', 'CAMERA_3']","{'CAMERA_1': [], 'CAMERA_2': ['effects'], 'CAMERA_3': []}",C_ANYTHING_ELSE_AVAILABLE,CAMERA_2,NONE,Do you have any other cameras under $300,PRESENT_X,CAMERA_2,S_INTRODUCES_CAMERA,CAMERA_3,,Let me show you this. Here we have the Sony Coolpix a6000.,PRESENT_X,CAMERA_3,39~57
1,6,CAMERA_3,"['CAMERA_2', 'CAMERA_3']","{'CAMERA_1': [], 'CAMERA_2': ['effects'], 'CAMERA_3': ['settings']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,settings,what manual settings to the house,PRESENT_X,CAMERA_3,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_3,settings,This one has full manual control.,PRESENT_X,CAMERA_3,13~32
1,7,CAMERA_3,"['CAMERA_2', 'CAMERA_3']","{'CAMERA_1': [], 'CAMERA_2': ['effects'], 'CAMERA_3': ['settings', 'sensor_size']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,sensor_size,size of a sensor,PRESENT_X,CAMERA_3,S_NOT_SURE,CAMERA_3,,I'm not really sure about that.,PRESENT_X,CAMERA_3,
1,8,CAMERA_3,"['CAMERA_2', 'CAMERA_3']","{'CAMERA_1': [], 'CAMERA_2': ['effects'], 'CAMERA_3': ['settings', 'sensor_size', 'ISO']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,ISO,ok what about the ISO as well,PRESENT_X,CAMERA_3,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_3,ISO,This one has up to 51200 ISO.,PRESENT_X,CAMERA_3,13~28
1,9,CAMERA_3,"['CAMERA_2', 'CAMERA_3']","{'CAMERA_1': [], 'CAMERA_2': ['effects'], 'CAMERA_3': ['settings', 'sensor_size', 'ISO', 'color']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,color,how many colors does it come in,PRESENT_X,CAMERA_3,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_3,color,"This one comes in silver, purple, pink, black, red, blue, or white.",PRESENT_X,CAMERA_3,18~66
1,10,CAMERA_3,"['CAMERA_2', 'CAMERA_3']","{'CAMERA_1': [], 'CAMERA_2': ['effects'], 'CAMERA_3': ['settings', 'sensor_size', 'ISO', 'color', 'optical_zoom']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,Ice Age,PRESENT_X,CAMERA_3,S_INTRODUCES_FEATURE,CAMERA_3,optical_zoom,This one has 10x optical zoom.,PRESENT_X,CAMERA_3,13~29
1,11,CAMERA_3,"['CAMERA_2', 'CAMERA_3']","{'CAMERA_1': [], 'CAMERA_2': ['effects'], 'CAMERA_3': ['settings', 'sensor_size', 'ISO', 'color', 'optical_zoom', 'resolution']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,okay,PRESENT_X,CAMERA_3,S_INTRODUCES_FEATURE,CAMERA_3,resolution,This one has 12.0 megapixels resolution.,PRESENT_X,CAMERA_3,13~28
1,12,CAMERA_3,"['CAMERA_2', 'CAMERA_3']","{'CAMERA_1': [], 'CAMERA_2': ['effects'], 'CAMERA_3': ['settings', 'sensor_size', 'ISO', 'color', 'optical_zoom', 'resolution', 'weight']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,weight,OK and how much does it weigh,PRESENT_X,CAMERA_3,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_3,weight,This one weighs 530 grams.,PRESENT_X,CAMERA_3,16~25
1,13,CAMERA_3,"['CAMERA_2', 'CAMERA_3']","{'CAMERA_1': [], 'CAMERA_2': ['effects'], 'CAMERA_3': ['settings', 'sensor_size', 'ISO', 'color', 'optical_zoom', 'resolution', 'weight', 'camera_type']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,nice how much is a pricing,PRESENT_X,CAMERA_3,S_INTRODUCES_FEATURE,CAMERA_3,camera_type,This is a point and shoot camera.,PRESENT_X,CAMERA_3,10~25
1,14,CAMERA_3,"['CAMERA_2', 'CAMERA_3']","{'CAMERA_1': [], 'CAMERA_2': ['effects'], 'CAMERA_3': ['settings', 'sensor_size', 'ISO', 'color', 'optical_zoom', 'resolution', 'weight', 'camera_type', 'price']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,ok,PRESENT_X,CAMERA_3,S_INTRODUCES_FEATURE,CAMERA_3,price,This one costs $3625.,PRESENT_X,CAMERA_3,15~20
1,15,CAMERA_3,"['CAMERA_2', 'CAMERA_3']","{'CAMERA_1': [], 'CAMERA_2': ['effects'], 'CAMERA_3': ['settings', 'sensor_size', 'ISO', 'color', 'optical_zoom', 'resolution', 'weight', 'camera_type', 'price', 'long_exposure']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,ok,PRESENT_X,CAMERA_3,S_INTRODUCES_FEATURE,CAMERA_3,long_exposure,This one can take long exposures up to 25 minutes max with bulb mode.,PRESENT_X,CAMERA_3,39~68
1,16,CAMERA_3,"['CAMERA_2', 'CAMERA_3']","{'CAMERA_1': [], 'CAMERA_2': ['effects'], 'CAMERA_3': ['settings', 'sensor_size', 'ISO', 'color', 'optical_zoom', 'resolution', 'weight', 'camera_type', 'price', 'long_exposure', 'weight']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,interesting ok,PRESENT_X,CAMERA_3,S_INTRODUCES_FEATURE,CAMERA_3,weight,This one weighs 530 grams.,PRESENT_X,CAMERA_3,16~25
