TRIAL,TURN_COUNT,CURRENT_CAMERA_OF_CONVERSATION,PREVIOUS_CAMERAS_OF_CONVERSATION,PREVIOUS_FEATURES_OF_CONVERSATION,CUSTOMER_ACTION,CUSTOMER_LOCATION,CUSTOMER_TOPIC,CUSTOMER_SPEECH,OUTPUT_SHOPKEEPER_ACTION,OUTPUT_SHOPKEEPER_LOCATION,SHOPKEEPER_TOPIC,SHOPKEEPER_SPEECH,SHOPKEEPER_SPEECH_DB_ENTRY_RANGE
0,1,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_ENTERS,DOOR,NONE,,S_NONE,SERVICE_COUNTER,NONE,,
0,2,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_WALKS_TO_CAMERA,CAMERA_1,NONE,,S_NONE,SERVICE_COUNTER,NONE,,
0,3,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_EXAMINES_CAMERA,CAMERA_1,NONE,,S_NONE,SERVICE_COUNTER,NONE,,
0,4,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_EXAMINES_CAMERA,CAMERA_1,NONE,,S_GREETS,CAMERA_1,NONE,can I help you?,
0,5,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_LOOKING_FOR_A_CAMERA,CAMERA_1,NONE,I'm looking for a mid mid range priced camera,S_INTRODUCES_CAMERA,CAMERA_1,,Let me show you this. Here we have the Sony PowerShot ELPH S2800.,39~64
0,6,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size'], 'CAMERA_2': [], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_1,sensor_size,and what's the sensor size on this,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_1,sensor_size,This one has a 1/2.3 inch CMOS sensor.,15~37
0,7,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'resolution'], 'CAMERA_2': [], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_1,NONE,ok,S_INTRODUCES_FEATURE,CAMERA_1,resolution,This one has 16.9 megapixels resolution.,13~28
0,8,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'resolution', 'price'], 'CAMERA_2': [], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_1,NONE,not too bad,S_INTRODUCES_FEATURE,CAMERA_1,price,This one costs $4472.,15~20
0,9,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'resolution', 'price', 'preset_modes'], 'CAMERA_2': [], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_1,NONE,IC,S_INTRODUCES_FEATURE,CAMERA_1,preset_modes,"This one has 28 preset modes (e.g. sports, beach, low light).",13~60
0,10,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'resolution', 'price', 'preset_modes', 'color'], 'CAMERA_2': [], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_1,color,what colors does it come in,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_1,color,"This one comes in white, pink, or purple.",18~40
0,11,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'resolution', 'price', 'preset_modes', 'color', 'long_exposure'], 'CAMERA_2': [], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_1,long_exposure,okay I see and has synthesizes and long exposures in manual settings on spreading good camera,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_1,long_exposure,This one can take long exposures up to 30 minutes max with bulb mode.,39~68
0,12,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'resolution', 'price', 'preset_modes', 'color', 'long_exposure', 'optical_zoom'], 'CAMERA_2': [], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_1,NONE,okay that's not too bad for good camera mean he'll us 5d II,S_INTRODUCES_FEATURE,CAMERA_1,optical_zoom,This one has 15x optical zoom.,13~29
0,13,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'resolution', 'price', 'preset_modes', 'color', 'long_exposure', 'optical_zoom', 'settings'], 'CAMERA_2': [], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_1,NONE,ok,S_INTRODUCES_FEATURE,CAMERA_1,settings,This one has limited manual settings.,13~36
0,14,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'resolution', 'price', 'preset_modes', 'color', 'long_exposure', 'optical_zoom', 'settings', 'weight'], 'CAMERA_2': [], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_1,weight,what about it weight ,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_1,weight,This one weighs 890 grams (only body).,16~37
0,15,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'resolution', 'price', 'preset_modes', 'color', 'long_exposure', 'optical_zoom', 'settings', 'weight', 'ISO'], 'CAMERA_2': [], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_1,ISO,how is iso performance,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_1,ISO,This one has up to 51200 ISO with little noise.,13~46
0,16,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'resolution', 'price', 'preset_modes', 'color', 'long_exposure', 'optical_zoom', 'settings', 'weight', 'ISO', 'camera_type'], 'CAMERA_2': [], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_1,camera_type,what kind of camera is this,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_1,camera_type,This is a mirrorless camera.,10~20
0,17,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'resolution', 'price', 'preset_modes', 'color', 'long_exposure', 'optical_zoom', 'settings', 'weight', 'ISO', 'camera_type', 'effects'], 'CAMERA_2': [], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_1,NONE,wow that's really nice to you,S_INTRODUCES_FEATURE,CAMERA_1,effects,"This one has 19 advanced filters (vivid, sepia, soft focus, etc.).",13~65
0,18,CAMERA_1,['CAMERA_1'],"{'CAMERA_1': ['sensor_size', 'resolution', 'price', 'preset_modes', 'color', 'long_exposure', 'optical_zoom', 'settings', 'weight', 'ISO', 'camera_type', 'effects', 'autofocus_points'], 'CAMERA_2': [], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_1,autofocus_points,how many autofocus points does it have ,S_NOT_SURE,CAMERA_1,,I'm not really sure about that,
0,19,CAMERA_3,"['CAMERA_1', 'CAMERA_3']","{'CAMERA_1': ['sensor_size', 'resolution', 'price', 'preset_modes', 'color', 'long_exposure', 'optical_zoom', 'settings', 'weight', 'ISO', 'camera_type', 'effects', 'autofocus_points'], 'CAMERA_2': [], 'CAMERA_3': []}",C_ANYTHING_ELSE_AVAILABLE,CAMERA_1,NONE,do you have any other cameras like this,S_INTRODUCES_CAMERA,CAMERA_3,,Let me show you this. Here we have the Sony PowerShot ELPH DMC-ZS3.,39~66
0,20,CAMERA_3,"['CAMERA_1', 'CAMERA_3']","{'CAMERA_1': ['sensor_size', 'resolution', 'price', 'preset_modes', 'color', 'long_exposure', 'optical_zoom', 'settings', 'weight', 'ISO', 'camera_type', 'effects', 'autofocus_points'], 'CAMERA_2': [], 'CAMERA_3': ['settings']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,settings,ok and manual settings how many manual settings does it have,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_3,settings,This one has manual and automatic settings.,13~42
0,21,CAMERA_3,"['CAMERA_1', 'CAMERA_3']","{'CAMERA_1': ['sensor_size', 'resolution', 'price', 'preset_modes', 'color', 'long_exposure', 'optical_zoom', 'settings', 'weight', 'ISO', 'camera_type', 'effects', 'autofocus_points'], 'CAMERA_2': [], 'CAMERA_3': ['settings', 'price']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,price,umpire me know how much is this camera ,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_3,price,This one costs $1129.,15~20
0,22,NONE,"['CAMERA_1', 'CAMERA_3']","{'CAMERA_1': ['sensor_size', 'resolution', 'price', 'preset_modes', 'color', 'long_exposure', 'optical_zoom', 'settings', 'weight', 'ISO', 'camera_type', 'effects', 'autofocus_points'], 'CAMERA_2': [], 'CAMERA_3': ['settings', 'price']}",C_THANK_YOU,CAMERA_3,NONE,okay thank you thank you very much,S_THANK_YOU,CAMERA_3,NONE,thank you very much,
0,23,NONE,"['CAMERA_1', 'CAMERA_3']","{'CAMERA_1': ['sensor_size', 'resolution', 'price', 'preset_modes', 'color', 'long_exposure', 'optical_zoom', 'settings', 'weight', 'ISO', 'camera_type', 'effects', 'autofocus_points'], 'CAMERA_2': [], 'CAMERA_3': ['settings', 'price']}",C_LEAVES,DOOR,NONE,,S_RETURNS_TO_COUNTER,SERVICE_COUNTER,NONE,,
1,1,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_ENTERS,DOOR,NONE,,S_NONE,SERVICE_COUNTER,NONE,,
1,2,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_WALKS_TO_CAMERA,CAMERA_2,NONE,,S_GREETS,CAMERA_2,NONE,can I help you?,
1,3,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_LOOKING_FOR_A_CAMERA,CAMERA_2,NONE,well I'm looking for camera,S_INTRODUCES_CAMERA,CAMERA_2,,Let me show you this. Here we have the Canon Lumix 360 HS.,39~57
