"Utterance.ID","Timestamp","Trial.ID","Condition","Cluster.ID","Is.Representative","Is.Junk","Utterance","Cluster.Size","Intra.Complete","Intra.Average","Inter.Complete","Inter.Single","Inter.Average","Inter.Hausforff"
NA,NA,NA,NA,0,0,1,"this is a <camera_name> camera .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"its a <camera_type> camera .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this camera has fully <settings> with <settings> possible .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this one is great cause its only <price> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"please call me at the service counter if you need any more help",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"i do not have information about the optical zoom of this camera.",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"it is a <camera_type> camera made by sony .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"please let me know if i can help you",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"i do not have information about the autofocus points of this camera.",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this sony alpha is <price> and has <autofocus_points> autofocus points .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this is a <resolution> camera .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"if you have any other questions just please call me",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this is a sony that has <autofocus_points> autofocus points .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"it has an <sensor_size> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the camera you like has <settings> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"its a <camera_type> camera .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"take a look at the <camera_name> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the a900 has an <sensor_size> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the cost is <price> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the fujifulm finepix is a <camera_type> camera availeable in both <color> and has over <resolution> shooting modes .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this camera is a <camera_name> <camera_type> camera .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the cost is <price> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"you can use the camera in a <settings> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"please call me at the service counter if you need any more help",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"ok ask me if you need any more help",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this is a <camera_name> and it is <price> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this camera weighs in right at <weight> and is fairly light .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the <camera_name> has manual as well as <settings> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"ok ask me if you need any more help",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the jx660 is a <camera_type> camera .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"it has a max iso of 3200.",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this is a <camera_type> camera with <optical_zoom> optical zoom and <resolution> resolution .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"please call me at the service counter if you need any more help",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this <camera_type> model is <price> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the a900 is a <camera_type> camera .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this <camera_name> is <price> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the cost on this is <price> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this is a nikon <camera_type> camera .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"well this one is <weight> costs <price> has great iso and lots of effects .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the jx660 is a <camera_type> camera .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"if you have any other questions just please call me",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this well priced camera has has 17 exposure modes <optical_zoom> optical zoom <autofocus_points> autofocus points and is a <camera_type> model .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"its a <camera_type> camera .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the camera here has autofocus point information that was not given to us. sorry.",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the a900 has automatic and <settings> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this is a great option when it comes to <camera_type> cameras .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"so you have anymore questions just let me know",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"please call me at the service counter if you need any more help",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the cost of this is only <price> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this is a <camera_type> camera with advanced filters and many shooting modes like fireworks and party .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"its a camera that has interchangeable lenses.",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this sony is <price> and has <autofocus_points> autofocus points .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"its <resolution> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the <camera_name> weighs only <weight> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"it comes in black and red.",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"autofocus points are not listed for this camera right now.",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this camera is an interchangeable lens camera and it has scene modes and picture effects so you can capture moments perfectly.",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"can i just check if you write the copy that goes with that youre the journalist who writes a story",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"i dont think you should drop it",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"please let me know if i can help you",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the camera has a sensor size of <sensor_size>",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this camera uses <autofocus_points> autofocus points .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"it comes with a <resolution> resolution .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this camera has an <sensor_size> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this camera is currently <price> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this will set you back <price> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this one can be bought in either <color> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"if you have any other questions just please call me",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the nikon coolpix has a <sensor_size> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this <camera_type> camera is great for all of your needs .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this is a nikon <camera_type> camera .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this camera isnt very heavy at <weight> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"ok ask me if you need any more help",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the <camera_name> has a <sensor_size> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"if you have any other questions just please call me",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"i dont think you should drop it",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"grab this model in <color> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"please call me at the service counter if you need any more help",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this one has just under 100 autofocus points.",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"well this one comes to about <price> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"okay if youd like to look around the other models that are available they are all in this corner please feel free to browse if you have any other questions ill just be here",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"there are nearly 100 autofocus points",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"youll love this cameras weight of only <weight> letting you easily keep it with you no matter what .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this model is a <camera_type> camera .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the <resolution> resolution on this camea lets you get some beautiful images .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this one has a <sensor_size> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"it is an interchangeable lens camera with both automatic and <settings> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this ones sensor measures <sensor_size>",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this nikon coolpix is only <price> and has <autofocus_points> autofocus points .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"any other questions",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"please call me at the service counter if you need any more help",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the camera has a total of <autofocus_points> autofocus points .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"it comes with a <resolution> resolution .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this is a sony interchangeable lens camera with <resolution> resolution .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"please call me at the service counter if you need any more help",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"its got <resolution> of resolution .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"okay if youd like to look around the other models that are available they are all in this corner please feel free to browse if you have any other questions ill just be here",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"this is a <camera_type> camera with <preset_modes> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"im sorry im honestly not sure.",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"its pretty lightweight at <weight> .",3043,1,0.450862429562045,0,0,0,0
NA,NA,NA,NA,0,0,1,"the jx660 comes in colors <color> .",3043,1,0.450862429562045,0,0,0,0
